leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,volume,estimated_volume,estimated_volume_b,measured_rate,tagged,component,date_began,day_ts_began,estimated_date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,M_Air_sp_covered,M_OGI_FollowUp_sp_covered,estimated_volume_a,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00691_0000000002,ABRAND00691,1,0.06743144652223183,53.03,-115.02,repaired,365,1415.7367060235617,,,,True,unknown,2021-09-02,0,,2022-09-01 00:00:00,natural,1.0,natural,2022-09-01 00:00:00,False,2022-09-01 00:00:00,0.0,1.0,,,0.3391224862888483,69.52566494844584,0.7828809661154211
ABRAND00856_0000000009,ABRAND00856,2,0.06717037797102236,52.86,-114.35,repaired,365,7341.453630720861,,,,True,unknown,2024-06-19,0,,2025-06-19 00:00:00,natural,1.0,natural,2025-06-19 00:00:00,False,2025-06-19 00:00:00,0.0,1.0,,,0.340036563071298,69.59283532641686,0.7836373258056059
ABRAND00640_0000000012,ABRAND00640,1,0.06715471516351901,53.04,-115.18,repaired,365,10420.692632669965,,,,True,unknown,2025-12-02,0,,2026-12-02 00:00:00,natural,1.0,natural,2026-12-02 00:00:00,False,2026-12-02 00:00:00,0.0,1.0,,,0.34095063985374774,69.65999004158039,0.7843935091276267
ABRAND00489_0000000009,ABRAND00489,1,0.06709823507433697,52.72,-115.75,repaired,365,5542.206859964115,,,,True,unknown,2023-08-15,0,,2024-08-14 00:00:00,natural,1.0,natural,2024-08-14 00:00:00,False,2024-08-14 00:00:00,0.0,1.0,,,0.34186471663619744,69.72708827665473,0.7851490564659886
ABRAND01138_0000000011,ABRAND01138,3,0.0670360935653377,54.86,-110.67,repaired,365,8421.449475801688,,,,True,unknown,2024-12-25,0,,2025-12-25 00:00:00,natural,1.0,natural,2025-12-25 00:00:00,False,2025-12-25 00:00:00,0.0,1.0,,,0.34277879341864714,69.79412437022006,0.7859039040713146
ABRAND00676_0000000007,ABRAND00676,2,0.06694263767803263,52.93,-115.07,repaired,365,5980.494587825008,,,,True,unknown,2023-11-01,0,,2024-10-31 00:00:00,natural,1.0,natural,2024-10-31 00:00:00,False,2024-10-31 00:00:00,0.0,1.0,,,0.3436928702010969,69.8610670078981,0.786657699333806
ABRAND00793_0000000009,ABRAND00793,1,0.06689868007560894,52.29,-114.52,repaired,365,7115.236574953646,,,,True,unknown,2024-05-16,0,,2025-05-16 00:00:00,natural,1.0,natural,2025-05-16 00:00:00,False,2025-05-16 00:00:00,0.0,1.0,,,0.3446069469835466,69.92796568797371,0.7874109996197979
ABRAND01161_0000000010,ABRAND01161,1,0.06687566749017114,55.39,-110.45,repaired,365,9770.69552191598,,,,True,unknown,2025-08-19,0,,2026-08-19 00:00:00,natural,1.0,natural,2026-08-19 00:00:00,False,2026-08-19 00:00:00,0.0,1.0,,,0.34552102376599636,69.99484135546388,0.7881640407768028
ABRAND00489_0000000007,ABRAND00489,1,0.06635822889914363,52.72,-115.75,repaired,365,4145.212756288585,,,,True,unknown,2022-12-25,0,,2023-12-25 00:00:00,natural,1.0,natural,2023-12-25 00:00:00,False,2023-12-25 00:00:00,0.0,1.0,,,0.34643510054844606,70.06119958436302,0.7889112554116976
ABRAND01161_0000000001,ABRAND01161,2,0.06612952395008712,55.39,-110.45,repaired,365,3119.6206146309896,,,,True,unknown,2022-07-01,0,,2023-07-01 00:00:00,natural,1.0,natural,2023-07-01 00:00:00,False,2023-07-01 16:05:00,0.0,1.0,,,0.3473491773308958,70.1273291083131,0.7896558947565666
ABRAND00757_0000000001,ABRAND00757,3,0.06599374396993538,52.71,-114.66,repaired,365,935.1049545563964,,,,True,unknown,2021-06-15,0,,2022-06-14 00:00:00,natural,1.0,natural,2022-06-14 00:00:00,False,2022-06-14 00:00:00,0.0,1.0,,,0.3482632541133455,70.19332285228305,0.7903990051759358
ABRAND00162_0000000007,ABRAND00162,1,0.06599046381888203,54.7,-119.03,repaired,365,4509.9466744955635,,,,True,unknown,2023-03-03,0,,2024-03-02 00:00:00,natural,1.0,natural,2024-03-02 00:00:00,False,2024-03-02 00:00:00,0.0,1.0,,,0.3491773308957952,70.25931331610192,0.791142078659767
ABRAND00760_0000000006,ABRAND00760,1,0.06573656852409086,51.97,-114.64,repaired,365,545.2453939662192,,,,True,unknown,2021-04-08,0,,2022-04-07 00:00:00,natural,1.0,natural,2022-04-07 00:00:00,False,2022-04-07 00:00:00,0.0,1.0,1.0,,0.350091407678245,70.32504988462601,0.7918822932023164
ABRAND00387_0000000002,ABRAND00387,1,0.06572708245220475,53.08,-116.02,repaired,365,1487.8508200540687,,,,True,unknown,2021-09-21,0,,2022-09-20 00:00:00,natural,1.0,natural,2022-09-20 00:00:00,False,2022-09-20 00:00:00,0.0,1.0,1.0,,0.3510054844606947,70.39077696707821,0.7926224009286974
ABRAND00759_0000000002,ABRAND00759,5,0.064875725483711,52.56,-114.65,repaired,365,4018.9733428453164,,,,True,unknown,2022-12-19,0,,2023-12-19 00:00:00,natural,1.0,natural,2023-12-19 00:00:00,False,2023-12-19 00:00:00,0.0,1.0,,,0.35191956124314444,70.45565269256193,0.7933529221064782
ABRAND00314_0000000002,ABRAND00314,1,0.06486758522928569,54.26,-116.33,repaired,365,1479.603672045915,,,,True,unknown,2021-09-23,0,,2022-09-22 00:00:00,natural,1.0,natural,2022-09-22 00:00:00,False,2022-09-22 00:00:00,0.0,1.0,,,0.35283363802559414,70.5205202777912,0.7940833516224207
ABRAND00311_0000000011,ABRAND00311,2,0.06484795797392531,53.33,-116.39,repaired,365,8589.189851195977,,,,True,unknown,2025-03-14,0,,2026-03-14 00:00:00,natural,1.0,natural,2026-03-14 00:00:00,False,2026-03-14 00:00:00,0.0,1.0,,,0.3537477148080439,70.58536823576513,0.7948135601292632
ABRAND00338_0000000006,ABRAND00338,1,0.06466982439896492,53.05,-116.21,repaired,365,2944.5981803931895,,,,True,unknown,2022-06-12,0,,2023-06-12 00:00:00,natural,1.0,natural,2023-06-12 00:00:00,False,2023-06-12 00:00:00,0.0,1.0,,,0.3546617915904936,70.65003806016409,0.7955417627957392
ABRAND00820_0000000005,ABRAND00820,2,0.06437460637687943,52.54,-114.44,repaired,365,5556.404024971421,,,,True,unknown,2023-09-27,0,,2024-09-26 00:00:00,natural,1.0,natural,2024-09-26 00:00:00,False,2024-09-26 00:00:00,0.0,1.0,,,0.3555758683729433,70.71441266654097,0.7962666412139607
ABRAND00760_0000000001,ABRAND00760,5,0.06405691092259248,51.97,-114.64,repaired,360,116.22485917795181,,0.0,0.06405691092259248,True,unknown,2021-01-28,0,0.0,2022-01-05 09:50:00,M_OGI_FollowUp,1.0,M_Air,2022-01-02 10:05:00,False,2022-01-22 00:00:00,16.0,1.0,1.0,0.0,0.35648994515539306,70.77846957746355,0.7969879422809355
ABRAND00527_0000000005,ABRAND00527,2,0.06396441743048062,54.18,-115.62,repaired,365,4918.607842734238,,,,True,unknown,2023-06-10,0,,2024-06-09 00:00:00,natural,1.0,natural,2024-06-09 00:00:00,False,2024-06-09 00:00:00,0.0,1.0,,,0.35740402193784276,70.84243399489404,0.7977082018419497
ABRAND00892_0000000002,ABRAND00892,4,0.06375399548851715,52.55,-114.27,repaired,365,4918.952272715639,,,,True,unknown,2023-06-13,0,,2024-06-12 00:00:00,natural,1.0,natural,2024-06-12 00:00:00,False,2024-06-12 00:00:00,0.0,1.0,,,0.3583180987202925,70.90618799038255,0.7984260919853776
ABRAND00556_0000000009,ABRAND00556,1,0.06373430837047489,53.17,-115.53,repaired,365,6376.694033636058,,,,True,unknown,2024-03-04,0,,2025-03-04 00:00:00,natural,1.0,natural,2025-03-04 00:00:00,False,2025-03-04 00:00:00,0.0,1.0,,,0.3592321755027422,70.96992229875302,0.7991437604456328
ABRAND00640_0000000006,ABRAND00640,3,0.06370368137920325,53.04,-115.18,repaired,365,5751.677984365503,,,,True,unknown,2023-11-12,0,,2024-11-11 00:00:00,natural,1.0,natural,2024-11-11 00:00:00,False,2024-11-11 00:00:00,0.0,1.0,,,0.360146252285192,71.03362598013223,0.7998610840362845
ABRAND00238_0000000005,ABRAND00238,2,0.06360441952343868,54.31,-118.44,repaired,365,6138.386202903639,,,,True,unknown,2024-01-23,0,,2025-01-22 00:00:00,natural,1.0,natural,2025-01-22 00:00:00,False,2025-01-22 00:00:00,0.0,1.0,,,0.3610603290676417,71.09723039965567,0.8005772899070611
ABRAND01148_0000000010,ABRAND01148,1,0.06347534461833257,55.08,-110.57,repaired,365,7902.832745809489,,,,True,unknown,2024-12-12,0,,2025-12-12 00:00:00,natural,1.0,natural,2025-12-12 00:00:00,False,2025-12-12 00:00:00,0.0,1.0,,,0.3619744058500914,71.16070574427401,0.8012920423536025
ABRAND00124_0000000003,ABRAND00124,1,0.0634424190549809,54.83,-119.3,repaired,365,893.472276035107,,,,True,unknown,2021-06-14,0,,2022-06-13 00:00:00,natural,1.0,natural,2022-06-13 00:00:00,False,2022-06-13 00:00:00,0.0,1.0,,,0.36288848263254114,71.22414816332899,0.8020064240478918
ABRAND00870_0000000001,ABRAND00870,1,0.06339457381474428,52.34,-114.32,repaired,365,471.047041273076,,,,True,unknown,2021-03-29,0,,2022-03-28 00:00:00,natural,1.0,natural,2022-03-28 00:00:00,False,2022-03-28 00:00:00,0.0,1.0,,,0.36380255941499084,71.28754273714374,0.802720266989651
ABRAND00811_0000000001,ABRAND00811,1,0.06325985315652205,52.0,-114.47,repaired,365,388.0612432033689,,,,True,unknown,2021-03-14,0,,2022-03-13 00:00:00,natural,1.0,natural,2022-03-13 00:00:00,False,2022-03-13 00:00:00,0.0,1.0,,,0.3647166361974406,71.35080259030026,0.8034325929342101
ABRAND00664_0000000005,ABRAND00664,1,0.06299483764640319,52.66,-115.12,repaired,365,5834.6322586799815,,,,True,unknown,2023-12-09,0,,2024-12-08 00:00:00,natural,1.0,natural,2024-12-08 00:00:00,False,2024-12-08 00:00:00,0.0,1.0,,,0.3656307129798903,71.41379742794666,0.8041419347203471
ABRAND00527_0000000016,ABRAND00527,4,0.062861307078189,54.18,-115.62,repaired,365,9178.756614328846,,,,True,unknown,2025-08-18,0,,2026-08-18 00:00:00,natural,1.0,natural,2026-08-18 00:00:00,False,2026-08-18 00:00:00,0.0,1.0,,,0.36654478976234006,71.47665873502486,0.8048497729100739
ABRAND00144_0000000010,ABRAND00144,1,0.06286093901542991,54.7,-119.15,repaired,365,6636.908230000303,,,,True,unknown,2024-05-07,0,,2025-05-07 00:00:00,natural,1.0,natural,2025-05-07 00:00:00,False,2025-05-07 00:00:00,0.0,1.0,,,0.36745886654478976,71.53951967404029,0.8055576069552975
ABRAND00668_0000000011,ABRAND00668,3,0.06280345259962679,52.95,-115.1,repaired,365,6902.149683461064,,,,True,unknown,2024-06-26,0,,2025-06-26 00:00:00,natural,1.0,natural,2025-06-26 00:00:00,False,2025-06-26 00:00:00,0.0,1.0,,,0.36837294332723947,71.60232312663992,0.8062647936853063
ABRAND00959_0000000005,ABRAND00959,1,0.06256750771704456,52.81,-114.12,repaired,365,7984.414848793664,,,,True,unknown,2025-01-17,0,,2026-01-17 00:00:00,natural,1.0,natural,2026-01-17 00:00:00,False,2026-01-17 00:00:00,0.0,1.0,,,0.3692870201096892,71.66489063435696,0.8069693236013493
ABRAND00793_0000000010,ABRAND00793,3,0.062349677082972024,52.29,-114.52,repaired,365,6803.796282260573,,,,True,unknown,2024-06-17,0,,2025-06-17 00:00:00,natural,1.0,natural,2025-06-17 00:00:00,False,2025-06-17 00:00:00,0.0,1.0,,,0.3702010968921389,71.72724031143994,0.8076714006755908
ABRAND00691_0000000008,ABRAND00691,3,0.062111660170623716,53.03,-115.02,repaired,365,6514.867190632654,,,,True,unknown,2024-04-29,0,,2025-04-29 00:00:00,natural,1.0,natural,2025-04-29 00:00:00,False,2025-04-29 00:00:00,0.0,1.0,,,0.3711151736745887,71.78935197161057,0.8083707976041563
ABRAND00394_0000000003,ABRAND00394,2,0.06210837859924925,52.88,-116.0,repaired,365,2570.39251335709,,,,True,unknown,2022-04-25,0,,2023-04-25 00:00:00,natural,1.0,natural,2023-04-25 00:00:00,False,2023-04-25 00:00:00,0.0,1.0,,,0.3720292504570384,71.85146035020982,0.8090701575811907
ABRAND00169_0000000008,ABRAND00169,1,0.06207975342657456,54.69,-118.97,repaired,365,3877.948373248519,,,,True,unknown,2022-12-25,0,,2023-12-25 00:00:00,natural,1.0,natural,2023-12-25 00:00:00,False,2023-12-25 00:00:00,0.0,1.0,,,0.37294332723948814,71.9135401036364,0.8097691952297316
ABRAND00758_0000000004,ABRAND00758,1,0.06137707841024505,52.95,-114.66,repaired,365,2301.4931353960046,,,,True,unknown,2022-03-11,0,,2023-03-11 00:00:00,natural,1.0,natural,2023-03-11 00:00:00,False,2023-03-11 00:00:00,0.0,1.0,,,0.37385740402193784,71.97491718204664,0.8104603205354555
ABRAND00314_0000000008,ABRAND00314,3,0.06133495232160164,54.26,-116.33,repaired,365,5447.721397242801,,,,True,unknown,2023-10-26,0,,2024-10-25 00:00:00,natural,1.0,natural,2024-10-25 00:00:00,False,2024-10-25 00:00:00,0.0,1.0,,,0.37477148080438755,72.03625213436824,0.8111509714881042
ABRAND00421_0000000010,ABRAND00421,1,0.06106823916731468,53.19,-115.92,repaired,365,7392.090505542441,,,,True,unknown,2024-11-02,0,,2025-11-02 00:00:00,natural,1.0,natural,2025-11-02 00:00:00,False,2025-11-02 00:00:00,0.0,1.0,,,0.3756855575868373,72.09732037353555,0.8118386191663209
ABRAND00757_0000000004,ABRAND00757,4,0.06098066123837378,52.71,-114.66,repaired,365,3371.986643837117,,,,True,unknown,2022-10-03,0,,2023-10-03 00:00:00,natural,1.0,natural,2023-10-03 00:00:00,False,2023-10-03 10:20:00,0.0,1.0,,,0.376599634369287,72.15830103477393,0.8125252806893722
ABRAND00976_0000000013,ABRAND00976,3,0.06088809974261153,56.07,-114.05,repaired,365,6086.666713150213,,,,True,unknown,2024-03-03,0,,2025-03-03 00:00:00,natural,1.0,natural,2025-03-03 00:00:00,False,2025-03-03 00:00:00,0.0,1.0,,,0.37751371115173676,72.21918913451654,0.8132108999407204
ABRAND00604_0000000017,ABRAND00604,1,0.06086819775919749,53.32,-115.31,repaired,365,9124.386316894741,,,,True,unknown,2025-10-02,0,,2026-10-02 00:00:00,natural,1.0,natural,2026-10-02 00:00:00,False,2026-10-02 10:05:00,0.0,1.0,,,0.37842778793418647,72.28005733227573,0.8138962950894435
ABRAND01161_0000000006,ABRAND01161,2,0.06043012680720668,55.39,-110.45,repaired,365,5262.932259791798,,,,True,unknown,2023-10-06,0,,2024-10-05 00:00:00,natural,1.0,natural,2024-10-05 00:00:00,False,2024-10-05 00:00:00,0.0,1.0,,,0.3793418647166362,72.34048745908294,0.8145767574207622
ABRAND00106_0000000009,ABRAND00106,4,0.059954543633245816,55.2,-119.4,repaired,365,7920.330959396119,,,,True,unknown,2025-03-10,0,,2026-03-10 00:00:00,natural,1.0,natural,2026-03-10 00:00:00,False,2026-03-10 00:00:00,0.0,1.0,,,0.3802559414990859,72.40044200271618,0.8152518645351984
ABRAND00311_0000000001,ABRAND00311,4,0.05983971709419528,53.33,-116.39,repaired,365,511.84500413690876,,,,True,unknown,2021-04-11,0,,2022-04-10 00:00:00,natural,1.0,natural,2022-04-10 00:00:00,False,2022-04-10 00:00:00,0.0,1.0,,,0.3811700182815356,72.46028171981037,0.8159256786665053
ABRAND00344_0000000002,ABRAND00344,2,0.059816334757906896,53.02,-116.19,repaired,365,1907.0404582176848,,,,True,unknown,2022-01-05,0,,2023-01-05 00:00:00,natural,1.0,natural,2023-01-05 00:00:00,False,2023-01-05 00:00:00,0.0,1.0,,,0.3820840950639854,72.52009805456828,0.816599229505314
ABRAND01007_0000000002,ABRAND01007,3,0.05938738517230484,53.01,-113.88,repaired,365,436.1409567054068,,,,True,unknown,2021-03-28,0,,2022-03-27 00:00:00,natural,1.0,natural,2022-03-27 00:00:00,False,2022-03-27 00:00:00,0.0,1.0,,,0.3829981718464351,72.57948543974058,0.817267950236187
ABRAND00673_0000000005,ABRAND00673,3,0.05914977459164057,53.01,-115.08,repaired,365,8263.744028468594,,,,True,unknown,2025-06-06,0,,2026-06-06 00:00:00,natural,1.0,natural,2026-06-06 00:00:00,False,2026-06-06 00:00:00,0.0,1.0,,,0.38391224862888484,72.63863521433223,0.8179339953968073
ABRAND00668_0000000015,ABRAND00668,4,0.05906910557044116,52.95,-115.1,repaired,365,8788.348782054694,,,,True,unknown,2025-09-19,0,,2026-09-19 00:00:00,natural,1.0,natural,2026-09-19 00:00:00,False,2026-09-19 00:00:00,0.0,1.0,,,0.38482632541133455,72.69770431990267,0.8185991321987474
ABRAND00641_0000000002,ABRAND00641,3,0.05902293352429339,52.42,-115.18,repaired,365,2651.782357379454,,,,True,unknown,2022-06-05,0,,2023-06-05 00:00:00,natural,1.0,natural,2023-06-05 00:00:00,False,2023-06-05 00:00:00,0.0,1.0,,,0.3857404021937843,72.75672725342696,0.8192637490888515
ABRAND00477_0000000001,ABRAND00477,1,0.05888175731754145,53.33,-115.79,repaired,365,137.3593634703607,,,,True,unknown,2021-01-29,0,,2022-01-28 00:00:00,natural,1.0,natural,2022-01-28 00:00:00,False,2022-01-28 00:00:00,0.0,1.0,,,0.386654478976234,72.8156090107445,0.8199267762902384
ABRAND01028_0000000008,ABRAND01028,3,0.05844625804641232,56.12,-113.37,repaired,365,6291.996842231691,,,,True,unknown,2024-05-31,0,,2025-05-31 00:00:00,natural,1.0,natural,2025-05-31 00:00:00,False,2025-05-31 00:00:00,0.0,1.0,,,0.3875685557586837,72.87405526879091,0.8205848996321602
ABRAND00311_0000000009,ABRAND00311,1,0.058111337727280374,53.33,-116.39,repaired,365,6416.607422776117,,,,True,unknown,2024-07-02,0,,2025-07-02 00:00:00,natural,1.0,natural,2025-07-02 00:00:00,False,2025-07-02 00:00:00,0.0,1.0,,,0.38848263254113347,72.9321666065182,0.8212392516654119
ABRAND00489_0000000003,ABRAND00489,1,0.05805513268427971,52.72,-115.75,repaired,365,230.7343193404013,,,,True,unknown,2021-02-17,0,,2022-02-16 00:00:00,natural,1.0,natural,2022-02-16 00:00:00,False,2022-02-16 00:00:00,0.0,1.0,,,0.38939670932358317,72.99022173920247,0.8218929708121115
ABRAND00723_0000000015,ABRAND00723,2,0.05795756431942732,53.01,-114.83,repaired,365,7586.413339155759,,,,True,unknown,2025-02-24,0,,2026-02-24 00:00:00,natural,1.0,natural,2026-02-24 00:00:00,False,2026-02-24 00:00:00,0.0,1.0,,,0.3903107861060329,73.04817930352189,0.8225455913081792
ABRAND01138_0000000010,ABRAND01138,4,0.05792675918872456,54.86,-110.67,repaired,365,7222.030287206073,,,,True,unknown,2024-12-14,0,,2025-12-14 00:00:00,natural,1.0,natural,2025-12-14 00:00:00,False,2025-12-14 00:00:00,0.0,1.0,,,0.3912248628884826,73.10610606271062,0.8231978649287369
ABRAND00556_0000000003,ABRAND00556,3,0.05762779978035049,53.17,-115.53,repaired,365,49.790419010222834,,,,True,unknown,2021-01-12,0,,2022-01-11 00:00:00,natural,1.0,natural,2022-01-11 00:00:00,False,2022-01-11 00:00:00,0.0,1.0,,,0.39213893967093233,73.16373386249097,0.8238467721718479
ABRAND00640_0000000001,ABRAND00640,2,0.05747499281261087,53.04,-115.18,repaired,365,1757.9071401693911,,,,True,unknown,2021-12-22,0,,2022-12-21 00:00:00,natural,1.0,natural,2022-12-21 00:00:00,False,2022-12-21 00:00:00,0.0,1.0,,,0.3930530164533821,73.22120885530359,0.8244939587601959
ABRAND00325_0000000006,ABRAND00325,2,0.05737471369501311,53.18,-116.28,repaired,365,5115.804871673105,,,,True,unknown,2023-10-30,0,,2024-10-29 00:00:00,natural,1.0,natural,2024-10-29 00:00:00,False,2024-10-29 00:00:00,0.0,1.0,,,0.3939670932358318,73.2785835689986,0.825140016173979
ABRAND00294_0000000013,ABRAND00294,3,0.057107980831370996,54.04,-117.24,repaired,365,5116.692336952181,,,,True,unknown,2023-11-04,0,,2024-11-03 00:00:00,natural,1.0,natural,2024-11-03 00:00:00,False,2024-11-03 00:00:00,0.0,1.0,,,0.39488117001828155,73.33569154982997,0.8257830700913967
ABRAND00545_0000000004,ABRAND00545,3,0.05675024261248685,52.72,-115.57,repaired,365,3863.7381178344654,,,,True,unknown,2023-02-28,0,,2024-02-28 00:00:00,natural,1.0,natural,2024-02-28 00:00:00,False,2024-02-28 00:00:00,0.0,1.0,,,0.39579524680073125,73.39244179244245,0.8264220957633798
ABRAND00692_0000000005,ABRAND00692,3,0.05669724085398127,53.09,-115.02,repaired,365,2630.5705444539985,,,,True,unknown,2022-06-22,0,,2023-06-22 00:00:00,natural,1.0,natural,2023-06-22 00:00:00,False,2023-06-22 00:00:00,0.0,1.0,,,0.396709323583181,73.44913903329643,0.8270605246188067
ABRAND01148_0000000004,ABRAND01148,4,0.05662742143454838,55.08,-110.57,repaired,365,3963.013461675434,,,,True,unknown,2023-03-22,0,,2024-03-21 00:00:00,natural,1.0,natural,2024-03-21 00:00:00,False,2024-03-21 00:00:00,0.0,1.0,,,0.3976234003656307,73.50576645473099,0.8276981672854995
ABRAND00783_0000000008,ABRAND00783,2,0.056543356362954496,52.16,-114.56,repaired,365,5696.313424059307,,,,True,unknown,2024-03-12,0,,2025-03-12 00:00:00,natural,1.0,natural,2025-03-12 00:00:00,False,2025-03-12 00:00:00,0.0,1.0,,,0.3985374771480804,73.56230981109394,0.8283348633529108
ABRAND00660_0000000008,ABRAND00660,4,0.05629760674083768,52.87,-115.13,repaired,365,4572.266429063874,,,,True,unknown,2023-07-30,0,,2024-07-29 00:00:00,natural,1.0,natural,2024-07-29 00:00:00,False,2024-07-29 00:00:00,0.0,1.0,,,0.39945155393053017,73.61860741783478,0.8289687922018897
ABRAND00165_0000000003,ABRAND00165,5,0.056192435103596124,55.6,-119.0,repaired,365,3850.0359296099095,,,,True,unknown,2023-03-05,0,,2024-03-04 00:00:00,natural,1.0,natural,2024-03-04 00:00:00,False,2024-03-04 00:00:00,0.0,1.0,,,0.40036563071297987,73.67479985293838,0.8296015367849857
ABRAND00683_0000000006,ABRAND00683,1,0.05584121543394116,52.94,-115.05,repaired,365,4564.148238763921,,,,True,unknown,2023-08-05,0,,2024-08-04 00:00:00,natural,1.0,natural,2024-08-04 00:00:00,False,2024-08-04 00:00:00,0.0,1.0,,,0.4012797074954296,73.73064106837232,0.8302303265235722
ABRAND00870_0000000003,ABRAND00870,1,0.05552175219367864,52.34,-114.32,repaired,365,575.6495267440603,,,,True,unknown,2021-05-02,0,,2022-05-01 00:00:00,natural,1.0,natural,2022-05-01 00:00:00,False,2022-05-01 00:00:00,0.0,1.0,,,0.40219378427787933,73.786162820566,0.8308555190050831
ABRAND00691_0000000009,ABRAND00691,3,0.05546272166470186,53.03,-115.02,repaired,365,6493.131750729977,,,,True,unknown,2024-09-17,0,,2025-09-17 00:00:00,natural,1.0,natural,2025-09-17 00:00:00,False,2025-09-17 00:00:00,0.0,1.0,,,0.4031078610603291,73.8416255422307,0.8314800467841765
ABRAND00786_0000000004,ABRAND00786,2,0.05527650838878294,52.45,-114.55,repaired,365,2354.5139301218874,,,,True,unknown,2022-05-09,0,,2023-05-09 00:00:00,natural,1.0,natural,2023-05-09 00:00:00,False,2023-05-09 00:00:00,0.0,1.0,,,0.4040219378427788,73.89690205061949,0.8321024777429166
ABRAND00048_0000000007,ABRAND00048,4,0.05505264770837885,55.26,-119.71,repaired,365,6830.404022237648,,,,True,unknown,2024-12-07,0,,2025-12-07 00:00:00,natural,1.0,natural,2025-12-07 00:00:00,False,2025-12-07 00:00:00,0.0,1.0,,,0.4049360146252285,73.95195469832787,0.8327223879596274
ABRAND01145_0000000004,ABRAND01145,2,0.0549395495778515,55.15,-110.6,repaired,365,2843.3194730322957,,,,True,unknown,2022-08-23,0,,2023-08-23 00:00:00,natural,1.0,natural,2023-08-23 00:00:00,False,2023-08-23 00:00:00,0.0,1.0,,,0.40585009140767825,74.00689424790572,0.8333410246556352
ABRAND01161_0000000002,ABRAND01161,1,0.05486214911987321,55.39,-110.45,repaired,365,3109.4988326758216,,,,True,unknown,2022-10-19,0,,2023-10-19 00:00:00,natural,1.0,natural,2023-10-19 00:00:00,False,2023-10-19 00:00:00,0.0,1.0,,,0.40676416819012795,74.06175639702559,0.833958789798018
ABRAND01136_0000000002,ABRAND01136,2,0.054793111799400385,54.9,-110.68,repaired,365,2636.907546723784,,,,True,unknown,2022-07-12,0,,2023-07-12 00:00:00,natural,1.0,natural,2023-07-12 00:00:00,False,2023-07-12 00:00:00,0.0,1.0,,,0.4076782449725777,74.11654950882499,0.8345757775583478
ABRAND01007_0000000011,ABRAND01007,4,0.054638513975170805,53.01,-113.88,repaired,365,8539.868601885657,,,,True,unknown,2025-12-15,0,,2026-12-15 00:00:00,natural,1.0,natural,2026-12-15 00:00:00,False,2026-12-15 00:00:00,0.0,1.0,,,0.4085923217550274,74.17118802280017,0.8351910244983046
ABRAND00951_0000000011,ABRAND00951,4,0.05450517833148998,52.7,-114.14,repaired,365,5359.123550122757,,,,True,unknown,2024-02-13,0,,2025-02-12 00:00:00,natural,1.0,natural,2025-02-12 00:00:00,False,2025-02-12 00:00:00,0.0,1.0,,,0.40950639853747717,74.22569320113166,0.8358047700367629
ABRAND00085_0000000004,ABRAND00085,1,0.054466935237813756,57.51,-119.55,repaired,365,3101.216571796545,,,,True,unknown,2022-10-22,0,,2023-10-22 00:00:00,natural,1.0,natural,2023-10-22 00:00:00,False,2023-10-22 00:00:00,0.0,1.0,,,0.41042047531992687,74.28016013636947,0.8364180849458968
ABRAND00651_0000000008,ABRAND00651,5,0.05431127810252141,52.78,-115.15,repaired,365,5771.768146511156,,,,True,unknown,2024-05-15,0,,2025-05-15 00:00:00,natural,1.0,natural,2025-05-15 00:00:00,False,2025-05-15 00:00:00,0.0,1.0,,,0.41133455210237657,74.33447141447199,0.8370296471064801
ABRAND00166_0000000006,ABRAND00166,1,0.054266423729236034,55.25,-119.0,repaired,365,2123.944411623315,,,,True,unknown,2022-03-30,0,,2023-03-30 00:00:00,natural,1.0,natural,2023-03-30 00:00:00,False,2023-03-30 00:00:00,0.0,1.0,,,0.41224862888482633,74.38873783820122,0.8376407041926406
ABRAND00892_0000000005,ABRAND00892,3,0.05386168261597043,52.55,-114.27,repaired,365,6836.210936311153,,,,True,unknown,2025-01-09,0,,2026-01-09 00:00:00,natural,1.0,natural,2026-01-09 00:00:00,False,2026-01-09 00:00:00,0.0,1.0,,,0.41316270566727603,74.4425995208172,0.838247203765917
ABRAND00344_0000000004,ABRAND00344,2,0.0537541260170735,53.02,-116.19,repaired,365,7872.184246948381,,,,True,unknown,2025-08-23,0,,2026-08-23 00:00:00,natural,1.0,natural,2026-08-23 00:00:00,False,2026-08-23 00:00:00,0.0,1.0,,,0.4140767824497258,74.49635364683427,0.8388524922178885
ABRAND00124_0000000008,ABRAND00124,3,0.053510170970236755,54.83,-119.3,repaired,365,3481.328915186827,,,,True,unknown,2023-01-24,0,,2024-01-24 00:00:00,natural,1.0,natural,2024-01-24 00:00:00,False,2024-01-24 00:00:00,0.0,1.0,1.0,,0.4149908592321755,74.5498638178045,0.8394550336589125
ABRAND01075_0000000003,ABRAND01075,1,0.053323951095867426,51.05,-112.29,repaired,365,4468.973693442457,,,,True,unknown,2023-08-29,0,,2024-08-28 00:00:00,natural,1.0,natural,2024-08-28 00:00:00,False,2024-08-28 00:00:00,0.0,1.0,,,0.41590493601462525,74.60318776890037,0.8400554782052821
