leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,volume,estimated_volume,estimated_volume_b,measured_rate,tagged,component,date_began,day_ts_began,estimated_date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND01071_0000000001,ABRAND01071,1,0.17495462581558552,56.15,-112.46,repaired,365,7875.4775083130935,,,,True,unknown,2022-06-06,0,,2023-06-06,natural,1.0,natural,2023-06-06,False,2023-06-06,0.0,0.11753731343283581,44.08255146423713,0.5034675038375293
ABRAND00542_0000000013,ABRAND00542,1,0.17257588728116466,53.14,-115.59,repaired,365,22082.534415078182,,,,True,unknown,2025-01-21,0,,2026-01-21,natural,1.0,natural,2026-01-21,False,2026-01-21,0.0,0.11847014925373134,44.25512735151829,0.5054384957222091
ABRAND00290_0000000012,ABRAND00290,2,0.17228363049055137,54.07,-117.29,repaired,365,17698.628446842147,,,,True,unknown,2024-04-04,0,,2025-04-04,natural,1.0,natural,2025-04-04,False,2025-04-04,0.0,0.11940298507462686,44.427410982008844,0.5074061497375516
ABRAND00846_0000000007,ABRAND00846,1,0.17215908962671891,52.26,-114.36,repaired,365,19084.041676029345,,,,True,unknown,2024-07-07,0,,2025-07-07,natural,1.0,natural,2025-07-07,False,2025-07-07,0.0,0.12033582089552239,44.59957007163556,0.5093723813697569
ABRAND00642_0000000001,ABRAND00642,1,0.17161829707156692,52.45,-115.18,repaired,365,311.38423820665105,,,,True,unknown,2021-01-23,0,,2022-01-22,natural,1.0,natural,2022-01-22,False,2022-01-22,0.0,0.12126865671641791,44.77118836870713,0.5113324366018042
ABRAND00822_0000000006,ABRAND00822,1,0.17079972943353627,52.48,-114.44,repaired,365,15258.837908241492,,,,True,unknown,2023-11-01,0,,2024-10-31,natural,1.0,natural,2024-10-31,False,2024-10-31,0.0,0.12220149253731342,44.94198809814066,0.5132831429601643
ABRAND00926_0000000004,ABRAND00926,3,0.16861053235354023,52.67,-114.2,repaired,365,7080.023697738096,,,,True,unknown,2022-05-02,0,,2023-05-02,natural,1.0,natural,2023-05-02,False,2023-05-02,0.0,0.12313432835820895,45.1105986304942,0.5152088464647272
ABRAND00846_0000000001,ABRAND00846,1,0.16702920739452767,52.26,-114.36,repaired,365,2309.0117630219506,,,,True,unknown,2021-06-11,0,,2022-06-10,natural,1.0,natural,2022-06-10,False,2022-06-10,0.0,0.12406716417910447,45.27762783788873,0.5171164896324124
ABRAND00448_0000000002,ABRAND00448,3,0.166864913184615,53.27,-115.87,repaired,365,7395.986920064327,,,,True,unknown,2022-05-29,0,,2023-05-29,natural,1.0,natural,2023-05-29,False,2023-05-29,0.0,0.125,45.44449275107335,0.5190222563933786
ABRAND00298_0000000011,ABRAND00298,2,0.16623566139877158,54.12,-117.09,repaired,365,16488.44979429224,,,,True,unknown,2024-02-23,0,,2025-02-22,natural,1.0,natural,2025-02-22,False,2025-02-22,0.0,0.1259328358208955,45.61072841247212,0.5209208364599412
ABRAND00289_0000000005,ABRAND00289,2,0.16536902739301987,54.67,-117.3,repaired,365,971.5761097394704,,,,True,unknown,2021-03-11,0,,2022-03-10,natural,1.0,natural,2022-03-10,False,2022-03-10,0.0,0.12686567164179105,45.77609743986514,0.5228095186860857
ABRAND01030_0000000002,ABRAND01030,1,0.16490637677878686,50.11,-113.36,repaired,365,2322.4094854510113,,,,True,unknown,2021-06-14,0,,2022-06-13,natural,1.0,natural,2022-06-13,False,2022-06-13,0.0,0.12779850746268656,45.94100381664393,0.524692916972391
ABRAND01039_0000000010,ABRAND01039,1,0.16440363424208507,53.87,-113.14,repaired,365,15014.12901643157,,,,True,unknown,2023-11-24,0,,2024-11-23,natural,1.0,natural,2024-11-23,False,2024-11-23,0.0,0.1287313432835821,46.10540745088601,0.5265705734283888
ABRAND00695_0000000011,ABRAND00695,3,0.1642419821318394,52.67,-115.0,repaired,365,25869.294728036057,,,,True,unknown,2025-12-29,0,,2026-12-29,natural,1.0,natural,2026-12-29,False,2026-12-29,0.0,0.1296641791044776,46.269649433017854,0.5284463836531288
ABRAND01000_0000000001,ABRAND01000,2,0.16358519813895234,52.84,-113.93,repaired,365,5003.351436198741,,,,True,unknown,2021-12-22,0,,2022-12-21,natural,1.0,natural,2022-12-21,False,2022-12-21,0.0,0.13059701492537312,46.43323463115681,0.5303146927377017
ABRAND00538_0000000008,ABRAND00538,3,0.1610688370641392,53.79,-115.6,repaired,365,10854.751067426469,,,,True,unknown,2023-02-20,0,,2024-02-20,natural,1.0,natural,2024-02-20,False,2024-02-20,0.0,0.13152985074626866,46.59430346822095,0.5321542624234193
ABRAND00757_0000000001,ABRAND00757,1,0.16087130256780455,52.71,-114.66,repaired,365,2029.2949591113138,,,,True,unknown,2021-05-28,0,,2022-05-27,natural,1.0,natural,2022-05-27,False,2022-05-27,0.0,0.13246268656716417,46.755174770788756,0.5339915760645912
ABRAND00686_0000000005,ABRAND00686,5,0.16061560093547278,53.07,-115.04,repaired,365,999.1575302993892,,,,True,unknown,2021-03-15,0,,2022-03-14,natural,1.0,natural,2022-03-14,False,2022-03-14,0.0,0.1333955223880597,46.91579037172423,0.5358259693334553
ABRAND00686_0000000014,ABRAND00686,5,0.16004471858172012,53.07,-115.04,repaired,365,12237.659361632648,,,,True,unknown,2023-06-05,0,,2024-06-04,natural,1.0,natural,2024-06-04,False,2024-06-04,0.0,0.13432835820895522,47.07583509030595,0.5376538425461047
ABRAND00361_0000000005,ABRAND00361,3,0.15919943890198185,53.42,-116.11,repaired,365,7702.70565183349,,,,True,unknown,2022-07-15,0,,2023-07-15,natural,1.0,natural,2023-07-15,False,2023-07-15,0.0,0.13526119402985073,47.23503452920793,0.5394720618064245
ABRAND00939_0000000007,ABRAND00939,2,0.1587907779035554,52.59,-114.17,repaired,365,7189.030162494406,,,,True,unknown,2022-06-09,0,,2023-06-09,natural,1.0,natural,2023-06-09,False,2023-06-09,0.0,0.13619402985074627,47.393825307111484,0.5412856137431444
ABRAND00381_0000000009,ABRAND00381,2,0.15628341010814148,53.25,-116.03,repaired,365,12652.20477544279,,,,True,unknown,2023-07-27,0,,2024-07-26,natural,1.0,natural,2024-07-26,False,2024-07-26,0.0,0.13712686567164178,47.55010871721963,0.5430705289933925
ABRAND00758_0000000010,ABRAND00758,2,0.15514123756351375,52.95,-114.66,repaired,365,8377.626828429744,,,,True,unknown,2022-09-18,0,,2023-09-18,natural,1.0,natural,2023-09-18,False,2023-09-18,0.0,0.13805970149253732,47.70524995478314,0.5448423994732974
ABRAND00088_0000000003,ABRAND00088,2,0.15470808120305382,54.55,-119.53,repaired,365,2245.6187402785667,,,,True,unknown,2021-06-19,0,,2022-06-18,natural,1.0,natural,2022-06-18,False,2022-06-18,0.0,0.13899253731343283,47.859958035986196,0.5466093228676926
ABRAND01162_0000000009,ABRAND01162,1,0.15468569516749064,50.7,-110.44,repaired,365,17601.49963027456,,,,True,unknown,2024-08-10,0,,2025-08-10,natural,1.0,natural,2025-08-10,False,2025-08-10,0.0,0.13992537313432835,48.01464373115369,0.5483759905908286
ABRAND00538_0000000010,ABRAND00538,1,0.15436973414533514,53.79,-115.6,repaired,365,11163.525190241373,,,,True,unknown,2023-04-18,0,,2024-04-17,natural,1.0,natural,2024-04-17,False,2024-04-17,0.0,0.14085820895522388,48.169013465299024,0.5501390497182312
ABRAND00701_0000000003,ABRAND00701,4,0.153232871573889,52.99,-114.98,repaired,365,11730.037612129834,,,,True,unknown,2023-06-06,0,,2024-06-05,natural,1.0,natural,2024-06-05,False,2024-06-05,0.0,0.1417910447761194,48.322246336872915,0.5518891247205765
ABRAND00382_0000000005,ABRAND00382,1,0.1527926577044219,52.99,-116.03,repaired,365,14917.45275699812,,,,True,unknown,2024-02-05,0,,2025-02-04,natural,1.0,natural,2025-02-04,False,2025-02-04,0.0,0.14272388059701493,48.47503899457734,0.5536341720334925
ABRAND00143_0000000001,ABRAND00143,1,0.15090467270228958,54.51,-119.17,repaired,365,4732.853430896449,,,,True,unknown,2021-12-31,0,,2022-12-30,natural,1.0,natural,2022-12-30,False,2022-12-30,0.0,0.14365671641791045,48.62594366727963,0.5553576566404232
ABRAND01113_0000000005,ABRAND01113,4,0.15089286400319177,50.22,-110.96,repaired,365,8891.331832815275,,,,True,unknown,2022-11-14,0,,2023-11-14,natural,1.0,natural,2023-11-14,False,2023-11-14,0.0,0.14458955223880596,48.77683653128282,0.5570810063800183
ABRAND01041_0000000001,ABRAND01041,2,0.15039489605698664,56.11,-113.12,repaired,365,4132.129848144919,,,,True,unknown,2021-11-16,0,,2022-11-15,natural,1.0,natural,2022-11-15,False,2022-11-15,0.0,0.1455223880597015,48.927231427339805,0.5587986688199781
ABRAND00847_0000000007,ABRAND00847,4,0.14977600437520447,52.83,-114.36,repaired,365,12526.5460811211,,,,True,unknown,2023-08-27,0,,2024-08-26,natural,1.0,natural,2024-08-26,False,2024-08-26,0.0,0.146455223880597,49.07700743171501,0.5605092628884435
ABRAND01056_0000000006,ABRAND01056,1,0.14927904730954977,54.6,-112.86,repaired,365,15245.092850678311,,,,True,unknown,2024-03-28,0,,2025-03-28,natural,1.0,natural,2025-03-28,False,2025-03-28,0.0,0.14738805970149255,49.22628647902456,0.562214181202556
ABRAND00201_0000000001,ABRAND00201,2,0.14897024693591246,54.53,-118.76,repaired,365,5354.348203469341,,,,True,unknown,2022-02-21,0,,2023-02-21,natural,1.0,natural,2023-02-21,False,2023-02-21,0.0,0.14832089552238806,49.37525672596047,0.5639155727028127
ABRAND00302_0000000001,ABRAND00302,1,0.14896946834588123,54.24,-116.84,repaired,365,4582.062495169954,,,,True,unknown,2021-12-24,0,,2022-12-23,natural,1.0,natural,2022-12-23,False,2022-12-23,0.0,0.14925373134328357,49.52422619430635,0.5656169553107806
ABRAND00801_0000000012,ABRAND00801,1,0.14867958428023503,52.48,-114.5,repaired,365,19782.710765990956,,,,True,unknown,2025-03-21,0,,2026-03-21,natural,1.0,natural,2026-03-21,False,2026-03-21,0.0,0.1501865671641791,49.67290577858659,0.5673150271483398
ABRAND00802_0000000010,ABRAND00802,1,0.14740358742482537,52.5,-114.5,repaired,365,23153.447975471932,,,,True,unknown,2025-12-24,0,,2026-12-24,natural,1.0,natural,2026-12-24,False,2026-12-24,0.0,0.15111940298507462,49.820309366011415,0.5689985258060271
ABRAND00802_0000000006,ABRAND00802,1,0.14700296725364762,52.5,-114.5,repaired,365,14720.524333658865,,,,True,unknown,2024-03-05,0,,2025-03-05,natural,1.0,natural,2025-03-05,False,2025-03-05,0.0,0.15205223880597016,49.96731233326506,0.5706774489745272
ABRAND00022_0000000003,ABRAND00022,2,0.1465900852452373,55.33,-119.88,repaired,365,4673.526461754558,,,,True,unknown,2022-01-05,0,,2023-01-05,natural,1.0,natural,2023-01-05,False,2023-01-05,0.0,0.15298507462686567,50.1139024185103,0.5723516566112068
ABRAND00298_0000000008,ABRAND00298,1,0.1464764363599262,54.12,-117.09,repaired,365,12048.097024625737,,,,True,unknown,2023-08-11,0,,2024-08-10,natural,1.0,natural,2024-08-10,False,2024-08-10,0.0,0.15391791044776118,50.260378854870225,0.574024566262205
ABRAND00008_0000000008,ABRAND00008,1,0.14595886177672,55.28,-119.92,repaired,365,13253.998786041548,,,,True,unknown,2023-11-18,0,,2024-11-17,natural,1.0,natural,2024-11-17,False,2024-11-17,0.0,0.15485074626865672,50.406337716646945,0.5756915646858627
ABRAND00201_0000000013,ABRAND00201,1,0.14457302208800674,54.53,-118.76,repaired,365,21896.914267031832,,,,True,unknown,2025-10-20,0,,2026-10-20,natural,1.0,natural,2026-10-20,False,2026-10-20,0.0,0.15578358208955223,50.55091073873495,0.5773427354129461
ABRAND00022_0000000011,ABRAND00022,2,0.14425582372100568,55.33,-119.88,repaired,365,21200.75909131081,,,,True,unknown,2025-08-29,0,,2026-08-29,natural,1.0,natural,2026-08-29,False,2026-08-29,0.0,0.15671641791044777,50.69516656245595,0.5789902834125614
ABRAND00323_0000000012,ABRAND00323,1,0.14259959590615245,53.31,-116.29,repaired,365,21881.394633253836,,,,True,unknown,2025-11-12,0,,2026-11-12,natural,1.0,natural,2026-11-12,False,2026-11-12,0.0,0.15764925373134328,50.83776615836211,0.580618915608621
ABRAND00717_0000000009,ABRAND00717,1,0.14154246744678137,52.85,-114.87,repaired,365,13060.859492145242,,,,True,unknown,2023-12-05,0,,2024-12-04,natural,1.0,natural,2024-12-04,False,2024-12-04,0.0,0.1585820895522388,50.97930862580889,0.5822354743241538
ABRAND00021_0000000001,ABRAND00021,1,0.1415203256004367,57.31,-119.89,repaired,365,2641.1089244855903,,,,True,unknown,2021-08-06,0,,2022-08-05,natural,1.0,natural,2022-08-05,False,2022-08-05,0.0,0.15951492537313433,51.12082895140933,0.5838517801573162
ABRAND01153_0000000008,ABRAND01153,3,0.14119142271896562,54.87,-110.51,repaired,365,12955.273136139585,,,,True,unknown,2023-11-29,0,,2024-11-28,natural,1.0,natural,2024-11-28,False,2024-11-28,0.0,0.16044776119402984,51.2620203741283,0.5854643295855692
ABRAND00143_0000000004,ABRAND00143,1,0.13963389696854564,54.51,-119.17,repaired,365,5465.159020231302,,,,True,unknown,2022-03-30,0,,2023-03-30,natural,1.0,natural,2023-03-30,False,2023-03-30,0.0,0.16138059701492538,51.401654271096845,0.5870590904880749
ABRAND00799_0000000009,ABRAND00799,2,0.13880075640499648,52.18,-114.51,repaired,365,16813.324265455158,,,,True,unknown,2024-11-03,0,,2025-11-03,natural,1.0,natural,2025-11-03,False,2025-11-03,0.0,0.1623134328358209,51.54045502750184,0.5886443360792852
ABRAND00417_0000000009,ABRAND00417,1,0.13661488210943967,53.88,-115.94,repaired,365,12795.02198265306,,,,True,unknown,2023-12-21,0,,2024-12-20,natural,1.0,natural,2024-12-20,False,2024-12-20,0.0,0.1632462686567164,51.67706990961128,0.5902046167662709
ABRAND00317_0000000003,ABRAND00317,2,0.13640303255646993,53.27,-116.32,repaired,365,6022.24844858117,,,,True,unknown,2022-05-27,0,,2023-05-27,natural,1.0,natural,2023-05-27,False,2023-05-27,0.0,0.16417910447761194,51.813472942167756,0.5917624779162269
ABRAND00275_0000000007,ABRAND00275,4,0.13631320025584068,54.09,-117.53,repaired,365,16818.21359700542,,,,True,unknown,2024-11-29,0,,2025-11-29,natural,1.0,natural,2025-11-29,False,2025-11-29,0.0,0.16511194029850745,51.9497861424236,0.5933193130900846
ABRAND00758_0000000014,ABRAND00758,2,0.1353255800164014,52.95,-114.66,repaired,365,15199.769147442208,,,,True,unknown,2024-07-24,0,,2025-07-24,natural,1.0,natural,2025-07-24,False,2025-07-24,0.0,0.166044776119403,52.08511172244,0.5948648686378731
ABRAND00290_0000000001,ABRAND00290,2,0.13311920271829403,54.07,-117.29,repaired,365,736.0959433510787,,,,True,unknown,2021-03-07,0,,2022-03-06,natural,1.0,natural,2022-03-06,False,2022-03-06,0.0,0.1669776119402985,52.21823092515829,0.5963852251163267
ABRAND00655_0000000007,ABRAND00655,1,0.13186743881537777,52.96,-115.14,repaired,365,6562.567707061617,,,,True,unknown,2022-07-31,0,,2023-07-31,natural,1.0,natural,2023-07-31,False,2023-07-31,0.0,0.16791044776119401,52.350098363973665,0.5978912851798348
ABRAND01039_0000000013,ABRAND01039,1,0.1302829863273721,53.87,-113.14,repaired,365,19710.043982717347,,,,True,unknown,2025-10-18,0,,2026-10-18,natural,1.0,natural,2026-10-18,False,2026-10-18,0.0,0.16884328358208955,52.48038135030104,0.5993792491869081
ABRAND00538_0000000012,ABRAND00538,2,0.13027500048186094,53.79,-115.6,repaired,365,12865.333727586274,,,,True,unknown,2024-02-18,0,,2025-02-17,natural,1.0,natural,2025-02-17,False,2025-02-17,0.0,0.16977611940298507,52.6106563507829,0.600867121987516
ABRAND01153_0000000006,ABRAND01153,4,0.12914451802259078,54.87,-110.51,repaired,365,8111.928781649391,,,,True,unknown,2022-12-29,0,,2023-12-29,natural,1.0,natural,2023-12-29,False,2023-12-29,0.0,0.1707089552238806,52.73980086880549,0.6023420835304267
ABRAND01057_0000000012,ABRAND01057,5,0.12879590635918908,56.23,-112.85,repaired,365,17404.13930795468,,,,True,unknown,2025-04-14,0,,2026-04-14,natural,1.0,natural,2026-04-14,False,2026-04-14,0.0,0.17164179104477612,52.868596775164676,0.603813063574124
ABRAND00095_0000000004,ABRAND00095,1,0.12660883578364543,54.72,-119.5,repaired,365,7624.485377959755,,,,True,unknown,2022-11-29,0,,2023-11-29,natural,1.0,natural,2023-11-29,False,2023-11-29,0.0,0.17257462686567163,52.99520561094832,0.6052590650508644
ABRAND00661_0000000003,ABRAND00661,1,0.1262723586266935,52.92,-115.13,repaired,365,7298.744364396687,,,,True,unknown,2022-11-01,0,,2023-11-01,natural,1.0,natural,2023-11-01,False,2023-11-01,0.0,0.17350746268656717,53.12147796957501,0.6067012236167775
ABRAND00926_0000000011,ABRAND00926,2,0.1257490308408732,52.67,-114.2,repaired,365,11342.763780296109,,,,True,unknown,2023-11-11,0,,2024-11-10,natural,1.0,natural,2024-11-10,False,2024-11-10,0.0,0.17444029850746268,53.24722700041588,0.6081374052479339
ABRAND00088_0000000012,ABRAND00088,1,0.12520729879539633,54.55,-119.53,repaired,365,13587.29573359834,,,,True,unknown,2024-06-10,0,,2025-06-10,natural,1.0,natural,2025-06-10,False,2025-06-10,0.0,0.17537313432835822,53.37243429921128,0.6095673997489985
ABRAND00398_0000000010,ABRAND00398,2,0.1242476889513654,53.64,-115.99,repaired,365,15694.570475731834,,,,True,unknown,2025-01-02,0,,2026-01-02,natural,1.0,natural,2026-01-02,False,2026-01-02,0.0,0.17630597014925373,53.49668198816264,0.6109864345311543
ABRAND00222_0000000005,ABRAND00222,2,0.12416581736776376,54.4,-118.68,repaired,365,15727.140425762642,,,,True,unknown,2025-01-06,0,,2026-01-06,natural,1.0,natural,2026-01-06,False,2026-01-06,0.0,0.17723880597014924,53.6208478055304,0.6124045342566842
ABRAND00095_0000000010,ABRAND00095,3,0.12379697362400113,54.72,-119.5,repaired,365,17049.517282655237,,,,True,unknown,2025-05-14,0,,2026-05-14,natural,1.0,natural,2026-05-14,False,2026-05-14,0.0,0.17817164179104478,53.744644779154406,0.6138184214120972
ABRAND00843_0000000001,ABRAND00843,1,0.12277465923412137,52.37,-114.38,repaired,365,4264.307684246891,,,,True,unknown,2022-02-07,0,,2023-02-07,natural,1.0,natural,2023-02-07,False,2023-02-07,0.0,0.1791044776119403,53.86741943838853,0.615220632699011
ABRAND00382_0000000006,ABRAND00382,1,0.12195858155965639,52.99,-116.03,repaired,365,12539.293521637632,,,,True,unknown,2024-04-05,0,,2025-04-05,natural,1.0,natural,2025-04-05,False,2025-04-05,0.0,0.18003731343283583,53.989378019948184,0.61661352355015
ABRAND00843_0000000005,ABRAND00843,2,0.12018117402170385,52.37,-114.38,repaired,365,8639.199658315378,,,,True,unknown,2023-04-13,0,,2024-04-12,natural,1.0,natural,2024-04-12,False,2024-04-12,0.0,0.18097014925373134,54.109559193969886,0.6179861146022368
ABRAND00695_0000000008,ABRAND00695,2,0.12003397911513218,52.67,-115.0,repaired,365,11926.576164879534,,,,True,unknown,2024-02-25,0,,2025-02-24,natural,1.0,natural,2025-02-24,False,2025-02-24,0.0,0.18190298507462685,54.22959317308502,0.6193570245390133
ABRAND01056_0000000010,ABRAND01056,1,0.11973930696069796,54.6,-112.86,repaired,365,15983.760607569651,,,,True,unknown,2025-03-26,0,,2026-03-26,natural,1.0,natural,2026-03-26,False,2026-03-26,0.0,0.1828358208955224,54.34933248004572,0.6207245690205446
ABRAND01067_0000000005,ABRAND01067,1,0.1178653274711406,50.17,-112.68,repaired,365,3747.55166001041,,,,True,unknown,2022-01-04,0,,2023-01-04,natural,1.0,natural,2023-01-04,False,2023-01-04,0.0,0.1837686567164179,54.46719780751686,0.622070710753267
ABRAND00715_0000000009,ABRAND00715,1,0.11706458074925769,52.8,-114.88,repaired,365,14868.138271801721,,,,True,unknown,2025-01-10,0,,2026-01-10,natural,1.0,natural,2026-01-10,False,2026-01-10,0.0,0.18470149253731344,54.58426238826612,0.623407707145262
ABRAND00655_0000000004,ABRAND00655,2,0.11687945222339365,52.96,-115.14,repaired,365,4221.124792938306,,,,True,unknown,2022-02-23,0,,2023-02-23,natural,1.0,natural,2023-02-23,False,2023-02-23,0.0,0.18563432835820895,54.70114184048951,0.6247425891814923
ABRAND00417_0000000003,ABRAND00417,1,0.11582294935516495,53.88,-115.94,repaired,365,3492.4788856759023,,,,True,unknown,2021-12-17,0,,2022-12-16,natural,1.0,natural,2022-12-16,False,2022-12-16,0.0,0.18656716417910446,54.816964789844675,0.626065404882082
ABRAND00398_0000000004,ABRAND00398,1,0.11515325492391124,53.64,-115.99,repaired,365,5084.062266192651,,,,True,unknown,2022-05-27,0,,2023-05-27,natural,1.0,natural,2023-05-27,False,2023-05-27,0.0,0.1875,54.932118044768586,0.6273805719921877
ABRAND00158_0000000002,ABRAND00158,1,0.11513600838429626,54.38,-119.07,repaired,365,497.3875562201599,,,,True,unknown,2021-02-21,0,,2022-02-20,natural,1.0,natural,2022-02-20,False,2022-02-20,0.0,0.1884328358208955,55.047254053152884,0.628695542129297
ABRAND00542_0000000004,ABRAND00542,3,0.11500648502593173,53.14,-115.59,repaired,365,6299.779234156478,,,,True,unknown,2022-09-27,0,,2023-09-27,natural,1.0,natural,2023-09-27,False,2023-09-27,0.0,0.18936567164179105,55.16226053817881,0.630009032978122
ABRAND00298_0000000013,ABRAND00298,3,0.11479632968213503,54.12,-117.09,repaired,365,12844.331735474725,,,,True,unknown,2024-07-19,0,,2025-07-19,natural,1.0,natural,2025-07-19,False,2025-07-19,0.0,0.19029850746268656,55.27705686786095,0.6313201236395068
ABRAND00717_0000000002,ABRAND00717,1,0.11466572980641973,52.85,-114.87,repaired,365,564.705786150656,,,,True,unknown,2021-02-28,0,,2022-02-27,natural,1.0,natural,2022-02-27,False,2022-02-27,0.0,0.19123134328358207,55.39172259766737,0.6326297227176859
ABRAND00401_0000000010,ABRAND00401,3,0.11464491176118051,53.42,-115.98,repaired,365,12480.703673969158,,,,True,unknown,2024-06-14,0,,2025-06-14,natural,1.0,natural,2025-06-14,False,2025-06-14,0.0,0.1921641791044776,55.50636750942855,0.6339390840326474
ABRAND00290_0000000008,ABRAND00290,1,0.11347863724106601,54.07,-117.29,repaired,365,8961.362591472087,,,,True,unknown,2023-07-04,0,,2024-07-03,natural,1.0,natural,2024-07-03,False,2024-07-03,0.0,0.19309701492537312,55.619846146669616,0.63523512530823
ABRAND01057_0000000013,ABRAND01057,1,0.11295562648131693,56.23,-112.85,repaired,365,16093.194745048559,,,,True,unknown,2025-07-08,0,,2026-07-08,natural,1.0,natural,2026-07-08,False,2026-07-08,0.0,0.19402985074626866,55.73280177315093,0.6365251932698155
ABRAND00289_0000000007,ABRAND00289,2,0.11162609430752364,54.67,-117.3,repaired,365,12036.329196116214,,,,True,unknown,2024-06-02,0,,2025-06-02,natural,1.0,natural,2025-06-02,False,2025-06-02,0.0,0.19496268656716417,55.84442786745846,0.6378000766238276
ABRAND00686_0000000020,ABRAND00686,2,0.11153740473336761,53.07,-115.04,repaired,365,15534.572811568296,,,,True,unknown,2025-06-01,0,,2026-06-01,natural,1.0,natural,2026-06-01,False,2026-06-01,0.0,0.19589552238805968,55.955965272191825,0.6390739470528382
ABRAND01067_0000000012,ABRAND01067,1,0.11132656349915257,50.17,-112.68,repaired,365,15024.276764842434,,,,True,unknown,2025-04-12,0,,2026-04-12,natural,1.0,natural,2026-04-12,False,2026-04-12,0.0,0.19682835820895522,56.06729183569098,0.6403454094608433
ABRAND00850_0000000005,ABRAND00850,1,0.11113155115595658,52.46,-114.36,repaired,365,4752.874179837951,,,,True,unknown,2022-05-11,0,,2023-05-11,natural,1.0,natural,2023-05-11,False,2023-05-11,0.0,0.19776119402985073,56.17842338684694,0.6416146446298528
ABRAND00939_0000000004,ABRAND00939,3,0.11090904558161842,52.59,-114.17,repaired,365,1092.4097353607087,,,,True,unknown,2021-04-26,0,,2022-04-25,natural,1.0,natural,2022-04-25,False,2022-04-25,0.0,0.19869402985074627,56.28933243242856,0.6428813385592476
ABRAND01000_0000000011,ABRAND01000,2,0.11044843047325408,52.84,-113.93,repaired,365,17310.538328700924,,,,True,unknown,2025-12-20,0,,2026-12-20,natural,1.0,natural,2026-12-20,False,2026-12-20,0.0,0.19962686567164178,56.399780862901814,0.6441427717963472
ABRAND00391_0000000013,ABRAND00391,2,0.11042560338800589,53.28,-116.01,repaired,365,16925.32976345186,,,,True,unknown,2025-11-10,0,,2026-11-10,natural,1.0,natural,2026-11-10,False,2026-11-10,0.0,0.20055970149253732,56.51020646628982,0.6454039443249523
ABRAND00847_0000000009,ABRAND00847,1,0.11030517043421442,52.83,-114.36,repaired,365,17126.06900575248,,,,True,unknown,2025-12-03,0,,2026-12-03,natural,1.0,natural,2026-12-03,False,2026-12-03,0.0,0.20149253731343283,56.62051163672404,0.6466637413869245
ABRAND00297_0000000003,ABRAND00297,1,0.1095627325991763,53.99,-117.09,repaired,365,1561.9263159338575,,,,True,unknown,2021-06-16,0,,2022-06-15,natural,1.0,natural,2022-06-15,False,2022-06-15,0.0,0.20242537313432835,56.73007436932321,0.6479150590548702
ABRAND00801_0000000005,ABRAND00801,1,0.10945976609792145,52.48,-114.5,repaired,365,6043.229902359804,,,,True,unknown,2022-10-02,0,,2023-10-02,natural,1.0,natural,2023-10-02,False,2023-10-02,0.0,0.20335820895522388,56.83953413542113,0.6491652007408084
ABRAND00538_0000000007,ABRAND00538,4,0.1094459112644649,53.79,-115.6,repaired,365,6902.97251527233,,,,True,unknown,2023-01-01,0,,2024-01-01,natural,1.0,natural,2024-01-01,False,2024-01-01,0.0,0.2042910447761194,56.9489800466856,0.650415184190479
ABRAND01039_0000000006,ABRAND01039,1,0.10936869604826935,53.87,-113.14,repaired,365,5064.908061473773,,,,True,unknown,2022-06-21,0,,2023-06-21,natural,1.0,natural,2023-06-21,False,2023-06-21,0.0,0.20522388059701493,57.05834874273387,0.651664285763968
ABRAND01019_0000000005,ABRAND01019,1,0.10920341694128052,50.42,-113.61,repaired,365,9576.702852082537,,,,True,unknown,2023-10-13,0,,2024-10-12,natural,1.0,natural,2024-10-12,False,2024-10-12,0.0,0.20615671641791045,57.16755215967515,0.6529114996822131
ABRAND00290_0000000005,ABRAND00290,2,0.10795272427980397,54.07,-117.29,repaired,365,3702.8648049767003,,,,True,unknown,2022-02-02,0,,2023-02-02,natural,1.0,natural,2023-02-02,False,2023-02-02,0.0,0.20708955223880596,57.27550488395495,0.6541444294201777
ABRAND00400_0000000006,ABRAND00400,3,0.10784827183618978,52.77,-115.98,repaired,365,3857.689544271774,,,,True,unknown,2022-02-19,0,,2023-02-19,natural,1.0,natural,2023-02-19,False,2023-02-19,0.0,0.2080223880597015,57.38335315579114,0.6553761662051641
ABRAND00088_0000000009,ABRAND00088,5,0.1077089413833112,54.55,-119.53,repaired,365,7491.3722910920615,,,,True,unknown,2023-03-17,0,,2024-03-16,natural,1.0,natural,2024-03-16,False,2024-03-16,0.0,0.208955223880597,57.49106209717445,0.6566063116948877
ABRAND00551_0000000009,ABRAND00551,5,0.10764287978372,52.78,-115.54,repaired,365,13215.789979718355,,,,True,unknown,2024-11-22,0,,2025-11-22,natural,1.0,natural,2025-11-22,False,2025-11-22,0.0,0.20988805970149255,57.59870497695817,0.6578357026940579
ABRAND01071_0000000010,ABRAND01071,1,0.10709359218824895,56.15,-112.46,repaired,365,16645.942570751413,,,,True,unknown,2025-12-05,0,,2026-12-05,natural,1.0,natural,2026-12-05,False,2026-12-05,0.0,0.21082089552238806,57.70579856914642,0.6590588202710828
